Date,Price,Volume,Ticker
1993-03-05,562.71,,AGG
1993-03-04,564.72,,AGG
1993-03-03,563.27,,AGG
1993-03-02,561.37,,AGG
1993-03-01,561.42,,AGG
1993-02-26,559.17,,AGG
1993-02-25,559.03,,AGG
1993-02-24,559.58,,AGG
1993-02-23,560.9,,AGG
1993-02-22,557.76,,AGG
1993-02-19,556.61,,AGG
1993-02-18,556.61,,AGG
1993-02-17,554.14,,AGG
1993-02-16,552.76,,AGG
1993-02-12,552.16,,AGG
1993-02-11,551.33,,AGG
1993-02-10,549.68,,AGG
1993-02-09,551.28,,AGG
1993-02-08,551.99,,AGG
1993-02-05,553.2,,AGG
1993-02-04,551.28,,AGG
1993-02-03,549.74,,AGG
1993-02-02,549.3,,AGG
1993-02-01,550.4,,AGG
1993-01-29,549.55,,AGG
1993-01-28,548.83,,AGG
1993-01-27,547.75,,AGG
1993-01-26,547.21,,AGG
1993-01-25,548.24,,AGG
1993-01-22,546.35,,AGG
1993-01-21,545.27,,AGG
1993-01-20,544.63,,AGG
1993-01-19,545.11,,AGG
1993-01-15,544.63,,AGG
1993-01-14,542.79,,AGG
1993-01-13,541.61,,AGG
1993-01-12,541.01,,AGG
1993-01-11,541.34,,AGG
1993-01-08,540.64,,AGG
1993-01-07,539.5,,AGG
1993-01-06,542.2,,AGG
1993-01-05,542.52,,AGG
1993-01-04,542.42,,AGG
1992-12-31,539.21,,AGG
1992-12-30,539.98,,AGG
1992-12-29,539.23,,AGG
1992-12-28,538.7,,AGG
1992-12-24,539.29,,AGG
1992-12-23,539.5,,AGG
1992-12-22,540.03,,AGG
1992-12-21,538.6,,AGG
1992-12-18,537.43,,AGG
1992-12-17,536.79,,AGG
1992-12-16,536.74,,AGG
1992-12-15,535.57,,AGG
1992-12-14,535.25,,AGG
1992-12-11,535.73,,AGG
1992-12-10,536.47,,AGG
1992-12-09,536.74,,AGG
1992-12-08,537.06,,AGG
1992-12-07,536.21,,AGG
1992-12-04,534.61,,AGG
1992-12-03,532.81,,AGG
1992-12-02,531.96,,AGG
1992-12-01,531.54,,AGG
1992-11-30,530.77,,AGG
1992-11-27,530.83,,AGG
1992-11-25,532.63,,AGG
1992-11-24,533.17,,AGG
1992-11-23,532.1,,AGG
1992-11-20,532.21,,AGG
1992-11-19,532.63,,AGG
1992-11-18,533.11,,AGG
1992-11-17,531.31,,AGG
1992-11-16,530.62,,AGG
1992-11-13,532.05,,AGG
1992-11-12,532.63,,AGG
1992-11-10,530.03,,AGG
1992-11-09,528.18,,AGG
1992-11-06,528.65,,AGG
1992-11-05,530.56,,AGG
1992-11-04,530.09,,AGG
1992-11-03,530.19,,AGG
1992-11-02,529.66,,AGG
1992-10-30,530.65,,AGG
1992-10-29,532.48,,AGG
1992-10-28,531.35,,AGG
1992-10-27,531.41,,AGG
1992-10-26,530.11,,AGG
1992-10-23,530.11,,AGG
1992-10-22,532.05,,AGG
1992-10-21,530.92,,AGG
1992-10-20,529.68,,AGG
1992-10-19,533.23,,AGG
1992-10-16,534.79,,AGG
1992-10-15,535.71,,AGG
1992-10-14,535.98,,AGG
1992-10-13,535.39,,AGG
1992-10-09,534.47,,AGG
1992-10-08,536.78,,AGG
1992-10-07,535.55,,AGG
1992-10-06,538.45,,AGG
1992-10-05,540.33,,AGG
1992-10-02,540.01,,AGG
1992-10-01,540.6,,AGG
1992-09-30,537.79,,AGG
1992-09-29,538.52,,AGG
1992-09-28,538.94,,AGG
1992-09-25,537.99,,AGG
1992-09-24,535.7,,AGG
1992-09-23,533.79,,AGG
1992-09-22,534.74,,AGG
1992-09-21,536.55,,AGG
1992-09-18,537.24,,AGG
1992-09-17,537.03,,AGG
1992-09-16,536.76,,AGG
1992-09-15,536.92,,AGG
1992-09-14,538.57,,AGG
1992-09-11,537.56,,AGG
1992-09-10,538.62,,AGG
1992-09-09,538.46,,AGG
1992-09-08,539.42,,AGG
1992-09-04,537.13,,AGG
1992-09-03,533.79,,AGG
1992-09-02,533.68,,AGG
1992-09-01,532.99,,AGG
1992-08-31,531.48,,AGG
1992-08-28,531.33,,AGG
1992-08-27,530.86,,AGG
1992-08-26,529.91,,AGG
1992-08-25,528.86,,AGG
1992-08-24,529.49,,AGG
1992-08-21,532.33,,AGG
1992-08-20,533.96,,AGG
1992-08-19,533.49,,AGG
1992-08-18,533.12,,AGG
1992-08-17,531.23,,AGG
1992-08-14,531.44,,AGG
1992-08-13,530.33,,AGG
1992-08-12,531.96,,AGG
1992-08-11,532.38,,AGG
1992-08-10,531.91,,AGG
1992-08-07,530.44,,AGG
1992-08-06,528.44,,AGG
1992-08-05,528.54,,AGG
1992-08-04,528.12,,AGG
1992-08-03,526.54,,AGG
1992-07-31,526.15,,AGG
1992-07-30,526.74,,AGG
1992-07-29,528.95,,AGG
1992-07-28,528.95,,AGG
1992-07-27,527.87,,AGG
1992-07-24,527.1,,AGG
1992-07-23,527.72,,AGG
1992-07-22,525.34,,AGG
1992-07-21,524.05,,AGG
1992-07-20,523.95,,AGG
1992-07-17,523.59,,AGG
1992-07-16,524.36,,AGG
1992-07-15,523.85,,AGG
1992-07-14,522.1,,AGG
1992-07-13,521.84,,AGG
1992-07-10,522.35,,AGG
1992-07-09,522.46,,AGG
1992-07-08,522.25,,AGG
1992-07-07,522.56,,AGG
1992-07-06,521.79,,AGG
1992-07-02,520.86,,AGG
1992-07-01,516.58,,AGG
1992-06-30,515.63,,AGG
1992-06-29,515.98,,AGG
1992-06-26,515.16,,AGG
1992-06-25,515.52,,AGG
1992-06-24,513.99,,AGG
1992-06-23,512.52,,AGG
1992-06-22,513.18,,AGG
1992-06-19,512.82,,AGG
1992-06-18,513.84,,AGG
1992-06-17,512.92,,AGG
1992-06-16,512.52,,AGG
1992-06-15,511.6,,AGG
1992-06-12,511.09,,AGG
1992-06-11,510.07,,AGG
1992-06-10,509.41,,AGG
1992-06-09,509.72,,AGG
1992-06-08,510.33,,AGG
1992-06-05,509.97,,AGG
1992-06-04,508.9,,AGG
1992-06-03,508.65,,AGG
1992-06-02,508.34,,AGG
1992-06-01,507.33,,AGG
1992-05-29,508.63,,AGG
1992-05-28,507.47,,AGG
1992-05-27,506.07,,AGG
1992-05-26,505.22,,AGG
1992-05-22,507.27,,AGG
1992-05-21,506.52,,AGG
1992-05-20,509.22,,AGG
1992-05-19,510.21,,AGG
1992-05-18,508.37,,AGG
1992-05-15,508.07,,AGG
1992-05-14,506.72,,AGG
1992-05-13,506.87,,AGG
1992-05-12,506.62,,AGG
1992-05-11,505.52,,AGG
1992-05-08,504.67,,AGG
1992-05-07,502.72,,AGG
1992-05-06,503.07,,AGG
1992-05-05,501.68,,AGG
1992-05-04,501.18,,AGG
1992-05-01,501.08,,AGG
1992-04-30,499.21,,AGG
1992-04-29,499.62,,AGG
1992-04-28,499.72,,AGG
1992-04-27,498.97,,AGG
1992-04-24,499.72,,AGG
1992-04-23,498.83,,AGG
1992-04-22,499.12,,AGG
1992-04-21,498.83,,AGG
1992-04-20,498.53,,AGG
1992-04-16,500.86,,AGG
1992-04-15,502.44,,AGG
1992-04-14,502.84,,AGG
1992-04-13,503.09,,AGG
1992-04-10,501.9,,AGG
1992-04-09,502.49,,AGG
1992-04-08,499.52,,AGG
1992-04-07,500.02,,AGG
1992-04-06,499.92,,AGG
1992-04-03,499.37,,AGG
1992-04-02,497.59,,AGG
1992-04-01,497.83,,AGG
1992-03-31,495.63,,AGG
1992-03-30,495.97,,AGG
1992-03-27,495.37,,AGG
1992-03-26,494.67,,AGG
1992-03-25,495.42,,AGG
1992-03-24,494.97,,AGG
1992-03-23,492.73,,AGG
1992-03-20,492.28,,AGG
1992-03-19,493.63,,AGG
1992-03-18,492.68,,AGG
1992-03-17,492.23,,AGG
1992-03-16,490.98,,AGG
1992-03-13,490.83,,AGG
1992-03-12,492.38,,AGG
1992-03-11,494.62,,AGG
1992-03-10,496.17,,AGG
1992-03-09,496.22,,AGG
1992-03-06,494.67,,AGG
1992-03-05,494.02,,AGG
1992-03-04,495.57,,AGG
1992-03-03,495.37,,AGG
1992-03-02,495.92,,AGG
1992-02-28,498.44,,AGG
1992-02-27,496.63,,AGG
1992-02-26,496.72,,AGG
1992-02-25,494.5,,AGG
1992-02-24,493.56,,AGG
1992-02-21,493.95,,AGG
1992-02-20,495.19,,AGG
1992-02-19,494.69,,AGG
1992-02-18,493.95,,AGG
1992-02-14,494.64,,AGG
1992-02-13,494.64,,AGG
1992-02-12,497.17,,AGG
1992-02-11,497.77,,AGG
1992-02-10,498.01,,AGG
1992-02-07,497.91,,AGG
1992-02-06,497.67,,AGG
1992-02-05,497.22,,AGG
1992-02-04,496.03,,AGG
1992-02-03,494.4,,AGG
1992-01-31,495.22,,AGG
1992-01-30,494.69,,AGG
1992-01-29,495.34,,AGG
1992-01-28,497.2,,AGG
1992-01-27,495.69,,AGG
1992-01-24,495.59,,AGG
1992-01-23,496.39,,AGG
1992-01-22,498.25,,AGG
1992-01-21,499.05,,AGG
1992-01-17,497.25,,AGG
1992-01-16,496.69,,AGG
1992-01-15,497.9,,AGG
1992-01-14,498.2,,AGG
1992-01-13,499.91,,AGG
1992-01-10,501.01,,AGG
1992-01-09,502.22,,AGG
1992-01-08,502.72,,AGG
1992-01-07,502.97,,AGG
1992-01-06,501.36,,AGG
1992-01-03,500.21,,AGG
1992-01-02,500.96,,AGG
1991-12-31,502.05,,AGG
1991-12-30,501.34,,AGG
1991-12-27,500.02,,AGG
1991-12-26,499.92,,AGG
1991-12-24,499.39,,AGG
1991-12-23,499.39,,AGG
1991-12-20,495.24,,AGG
1991-12-19,495.24,,AGG
1991-12-18,493.44,,AGG
1991-12-17,493.73,,AGG
1991-12-16,493.0,,AGG
1991-12-13,492.27,,AGG
1991-12-12,493.39,,AGG
1991-12-11,492.8,,AGG
1991-12-10,492.9,,AGG
1991-12-09,492.71,,AGG
1991-12-06,491.54,,AGG
1991-12-05,491.15,,AGG
1991-12-04,491.54,,AGG
1991-12-03,489.63,,AGG
1991-12-02,488.85,,AGG
1991-11-29,487.57,,AGG
1991-11-27,486.67,,AGG
1991-11-26,486.57,,AGG
1991-11-25,485.75,,AGG
1991-11-22,486.04,,AGG
1991-11-21,487.05,,AGG
1991-11-20,487.25,,AGG
1991-11-19,487.39,,AGG
1991-11-18,487.54,,AGG
1991-11-15,486.86,,AGG
1991-11-14,486.62,,AGG
1991-11-13,485.17,,AGG
1991-11-12,486.23,,AGG
1991-11-08,484.69,,AGG
1991-11-07,484.45,,AGG
1991-11-06,482.95,,AGG
1991-11-05,482.13,,AGG
1991-11-01,483.09,,AGG
1991-10-31,483.14,,AGG
1991-10-30,482.71,,AGG
1991-10-29,482.09,,AGG
1991-10-28,479.41,,AGG
1991-10-25,478.27,,AGG
1991-10-24,478.51,,AGG
1991-10-23,477.02,,AGG
1991-10-22,476.88,,AGG
1991-10-21,477.69,,AGG
1991-10-18,479.08,,AGG
1991-10-17,478.41,,AGG
1991-10-16,480.32,,AGG
1991-10-15,480.13,,AGG
1991-10-11,478.98,,AGG
1991-10-10,476.64,,AGG
1991-10-09,477.55,,AGG
1991-10-08,479.27,,AGG
1991-10-07,479.46,,AGG
1991-10-04,479.94,,AGG
1991-10-03,478.36,,AGG
1991-10-02,478.08,,AGG
1991-10-01,478.31,,AGG
1991-09-30,477.82,,AGG
1991-09-27,477.18,,AGG
1991-09-26,475.73,,AGG
1991-09-25,474.98,,AGG
1991-09-24,475.12,,AGG
1991-09-23,475.31,,AGG
1991-09-20,474.7,,AGG
1991-09-19,473.95,,AGG
1991-09-18,473.76,,AGG
1991-09-17,473.76,,AGG
1991-09-16,473.53,,AGG
1991-09-13,472.55,,AGG
1991-09-12,472.45,,AGG
1991-09-11,470.86,,AGG
1991-09-10,470.77,,AGG
1991-09-09,470.58,,AGG
1991-09-06,470.62,,AGG
1991-09-05,468.8,,AGG
1991-09-04,469.03,,AGG
1991-09-03,468.99,,AGG
1991-08-30,468.33,,AGG
1991-08-29,469.89,,AGG
1991-08-28,468.61,,AGG
1991-08-27,466.63,,AGG
1991-08-26,466.08,,AGG
1991-08-23,466.27,,AGG
1991-08-22,468.24,,AGG
1991-08-21,467.69,,AGG
1991-08-20,467.32,,AGG
1991-08-19,466.73,,AGG
1991-08-16,466.45,,AGG
1991-08-15,466.04,,AGG
1991-08-14,466.73,,AGG
1991-08-13,464.62,,AGG
1991-08-12,463.75,,AGG
1991-08-09,462.74,,AGG
1991-08-08,462.6,,AGG
1991-08-07,463.15,,AGG
1991-08-06,464.94,,AGG
1991-08-05,463.2,,AGG
1991-08-02,462.55,,AGG
1991-08-01,459.39,,AGG
1991-07-31,458.41,,AGG
1991-07-30,457.75,,AGG
1991-07-29,457.39,,AGG
1991-07-26,457.07,,AGG
1991-07-25,456.89,,AGG
1991-07-24,455.99,,AGG
1991-07-23,454.36,,AGG
1991-07-22,454.81,,AGG
1991-07-19,454.31,,AGG
1991-07-18,453.5,,AGG
1991-07-17,453.64,,AGG
1991-07-16,454.18,,AGG
1991-07-15,454.18,,AGG
1991-07-12,453.77,,AGG
1991-07-11,452.64,,AGG
1991-07-10,451.51,,AGG
1991-07-09,450.92,,AGG
1991-07-08,451.1,,AGG
1991-07-05,450.74,,AGG
1991-07-03,452.28,,AGG
1991-07-02,451.83,,AGG
1991-07-01,451.92,,AGG
1991-06-28,452.14,,AGG
1991-06-27,450.24,,AGG
1991-06-26,449.75,,AGG
1991-06-25,449.7,,AGG
1991-06-24,449.65,,AGG
1991-06-21,449.56,,AGG
1991-06-20,450.06,,AGG
1991-06-19,448.98,,AGG
1991-06-18,448.84,,AGG
1991-06-17,449.16,,AGG
1991-06-14,449.02,,AGG
1991-06-13,447.57,,AGG
1991-06-12,447.08,,AGG
1991-06-11,448.48,,AGG
1991-06-10,448.12,,AGG
1991-06-07,447.98,,AGG
1991-06-06,449.29,,AGG
1991-06-05,449.97,,AGG
1991-06-04,450.92,,AGG
1991-06-03,450.83,,AGG
1991-05-31,452.37,,AGG
1991-05-30,453.45,,AGG
1991-05-29,452.23,,AGG
1991-05-28,452.1,,AGG
1991-05-24,450.98,,AGG
1991-05-23,450.84,,AGG
1991-05-22,451.02,,AGG
1991-05-21,451.02,,AGG
1991-05-20,450.03,,AGG
1991-05-17,450.21,,AGG
1991-05-16,449.54,,AGG
1991-05-15,449.13,,AGG
1991-05-14,448.59,,AGG
1991-05-10,447.78,,AGG
1991-05-09,449.99,,AGG
1991-05-08,449.72,,AGG
1991-05-07,449.67,,AGG
1991-05-03,449.72,,AGG
1991-05-02,450.93,,AGG
1991-05-01,450.17,,AGG
1991-04-30,449.74,,AGG
1991-04-29,448.47,,AGG
1991-04-26,448.52,,AGG
1991-04-25,447.94,,AGG
1991-04-24,447.94,,AGG
1991-04-23,446.51,,AGG
1991-04-22,445.76,,AGG
1991-04-19,446.47,,AGG
1991-04-18,447.67,,AGG
1991-04-17,449.09,,AGG
1991-04-16,448.56,,AGG
1991-04-15,448.65,,AGG
1991-04-12,447.76,,AGG
1991-04-11,445.36,,AGG
1991-04-10,444.96,,AGG
1991-04-09,446.47,,AGG
1991-04-08,447.31,,AGG
1991-04-05,446.78,,AGG
1991-04-04,446.56,,AGG
1991-04-03,445.4,,AGG
1991-04-02,445.31,,AGG
1991-04-01,444.69,,AGG
1991-03-29,444.92,,AGG
1991-03-28,444.92,,AGG
1991-03-27,443.59,,AGG
1991-03-26,442.44,,AGG
1991-03-25,442.26,,AGG
1991-03-21,441.55,,AGG
1991-03-20,440.54,,AGG
1991-03-19,439.34,,AGG
1991-03-18,441.42,,AGG
1991-03-15,442.22,,AGG
1991-03-14,443.41,,AGG
1991-03-13,443.01,,AGG
1991-03-12,441.51,,AGG
1991-03-11,442.13,,AGG
1991-03-08,440.27,,AGG
1991-03-07,441.42,,AGG
1991-03-06,440.49,,AGG
1991-03-05,440.62,,AGG
1991-03-04,439.96,,AGG
1991-03-01,439.56,,AGG
1991-02-28,441.88,,AGG
1991-02-27,441.82,,AGG
1991-02-26,442.08,,AGG
1991-02-25,443.35,,AGG
1991-02-22,442.61,,AGG
1991-02-21,443.48,,AGG
1991-02-20,443.79,,AGG
1991-02-19,444.45,,AGG
1991-02-15,444.89,,AGG
1991-02-14,444.4,,AGG
1991-02-13,444.54,,AGG
1991-02-12,444.49,,AGG
1991-02-11,444.32,,AGG
1991-02-08,444.01,,AGG
1991-02-07,442.61,,AGG
1991-02-06,443.0,,AGG
1991-02-05,442.96,,AGG
1991-02-04,442.21,,AGG
1991-02-01,441.25,,AGG
1991-01-31,438.14,,AGG
1991-01-30,437.75,,AGG
1991-01-29,437.92,,AGG
1991-01-28,437.32,,AGG
1991-01-25,436.71,,AGG
1991-01-24,437.88,,AGG
1991-01-23,437.01,,AGG
1991-01-22,436.28,,AGG
1991-01-21,436.19,,AGG
1991-01-18,436.54,,AGG
1991-01-17,435.93,,AGG
1991-01-16,432.25,,AGG
1991-01-15,432.38,,AGG
1991-01-14,432.08,,AGG
1991-01-11,432.68,,AGG
1991-01-10,432.73,,AGG
1991-01-09,430.82,,AGG
1991-01-08,432.3,,AGG
1991-01-07,432.94,,AGG
1991-01-04,434.81,,AGG
1991-01-03,436.41,,AGG
1991-01-02,435.41,,AGG
1990-12-31,432.79,,AGG
1990-12-28,431.37,,AGG
1990-12-27,431.92,,AGG
1990-12-26,430.9,,AGG
1990-12-24,429.66,,AGG
1990-12-21,430.94,,AGG
1990-12-20,432.05,,AGG
1990-12-19,432.82,,AGG
1990-12-18,432.77,,AGG
1990-12-17,432.01,,AGG
1990-12-14,431.24,,AGG
1990-12-13,432.77,,AGG
1990-12-12,434.35,,AGG
1990-12-11,433.71,,AGG
1990-12-10,432.9,,AGG
1990-12-07,431.71,,AGG
1990-12-06,428.3,,AGG
1990-12-05,428.68,,AGG
1990-12-04,427.83,,AGG
1990-12-03,427.4,,AGG
1990-11-30,426.15,,AGG
1990-11-29,425.17,,AGG
1990-11-28,425.29,,AGG
1990-11-27,425.79,,AGG
1990-11-26,426.0,,AGG
1990-11-23,425.42,,AGG
1990-11-21,425.58,,AGG
1990-11-20,424.5,,AGG
1990-11-19,423.66,,AGG
1990-11-16,424.21,,AGG
1990-11-15,423.0,,AGG
1990-11-14,423.58,,AGG
1990-11-13,423.2,,AGG
1990-11-09,420.83,,AGG
1990-11-08,418.87,,AGG
1990-11-07,418.95,,AGG
1990-11-06,420.2,,AGG
1990-11-05,420.2,,AGG
1990-11-02,418.78,,AGG
1990-11-01,418.87,,AGG
1990-10-31,417.17,,AGG
1990-10-30,416.7,,AGG
1990-10-29,417.32,,AGG
1990-10-26,417.53,,AGG
1990-10-25,417.77,,AGG
1990-10-24,416.66,,AGG
1990-10-23,416.46,,AGG
1990-10-22,416.66,,AGG
1990-10-19,416.41,,AGG
1990-10-18,414.64,,AGG
1990-10-17,413.86,,AGG
1990-10-16,413.24,,AGG
1990-10-15,412.95,,AGG
1990-10-12,412.38,,AGG
1990-10-11,410.73,,AGG
1990-10-10,411.47,,AGG
1990-10-09,412.54,,AGG
1990-10-05,415.67,,AGG
1990-10-04,415.1,,AGG
1990-10-03,414.48,,AGG
1990-10-02,414.31,,AGG
1990-10-01,413.86,,AGG
1990-09-28,411.94,,AGG
1990-09-27,410.41,,AGG
1990-09-26,408.53,,AGG
1990-09-25,408.45,,AGG
1990-09-24,408.0,,AGG
1990-09-21,408.7,,AGG
1990-09-20,409.8,,AGG
1990-09-19,410.21,,AGG
1990-09-18,410.0,,AGG
1990-09-17,409.76,,AGG
1990-09-14,410.09,,AGG
1990-09-13,410.86,,AGG
1990-09-12,410.58,,AGG
1990-09-11,410.17,,AGG
1990-09-10,409.88,,AGG
1990-09-07,410.41,,AGG
1990-09-06,409.6,,AGG
1990-09-05,409.31,,AGG
1990-09-04,408.16,,AGG
1990-08-31,408.56,,AGG
1990-08-30,408.57,,AGG
1990-08-29,408.78,,AGG
1990-08-28,406.79,,AGG
1990-08-27,407.41,,AGG
1990-08-24,404.6,,AGG
1990-08-23,405.43,,AGG
1990-08-22,406.58,,AGG
1990-08-21,408.03,,AGG
1990-08-20,408.45,,AGG
1990-08-17,407.83,,AGG
1990-08-16,408.49,,AGG
1990-08-15,410.77,,AGG
1990-08-14,410.48,,AGG
1990-08-13,409.9,,AGG
1990-08-10,409.61,,AGG
1990-08-09,409.65,,AGG
1990-08-08,407.95,,AGG
1990-08-07,407.99,,AGG
1990-08-06,409.03,,AGG
1990-08-03,413.63,,AGG
1990-08-02,413.96,,AGG
1990-08-01,415.45,,AGG
1990-07-31,414.09,,AGG
1990-07-30,414.37,,AGG
1990-07-27,412.33,,AGG
1990-07-26,411.02,,AGG
1990-07-25,410.65,,AGG
1990-07-24,409.92,,AGG
1990-07-23,410.77,,AGG
1990-07-20,410.45,,AGG
1990-07-19,409.55,,AGG
1990-07-18,409.59,,AGG
1990-07-17,410.69,,AGG
1990-07-16,410.41,,AGG
1990-07-13,409.87,,AGG
1990-07-12,408.77,,AGG
1990-07-11,407.1,,AGG
1990-07-10,406.52,,AGG
1990-07-09,406.77,,AGG
1990-07-06,407.38,,AGG
1990-07-05,408.98,,AGG
1990-07-03,409.26,,AGG
1990-07-02,408.69,,AGG
1990-06-29,408.44,,AGG
1990-06-28,407.32,,AGG
1990-06-27,406.32,,AGG
1990-06-26,405.43,,AGG
1990-06-25,404.75,,AGG
1990-06-22,405.67,,AGG
1990-06-21,405.43,,AGG
1990-06-20,404.79,,AGG
1990-06-19,405.43,,AGG
1990-06-18,405.75,,AGG
1990-06-15,406.23,,AGG
1990-06-14,407.72,,AGG
1990-06-13,407.08,,AGG
1990-06-12,405.43,,AGG
1990-06-11,405.43,,AGG
1990-06-08,405.39,,AGG
1990-06-07,405.47,,AGG
1990-06-06,405.03,,AGG
1990-06-05,404.83,,AGG
1990-06-04,405.87,,AGG
1990-06-01,405.03,,AGG
1990-05-31,401.99,,AGG
1990-05-30,401.7,,AGG
1990-05-29,400.88,,AGG
1990-05-25,399.91,,AGG
1990-05-24,400.96,,AGG
1990-05-23,400.84,,AGG
1990-05-22,400.1,,AGG
1990-05-21,398.42,,AGG
1990-05-18,398.03,,AGG
1990-05-17,398.81,,AGG
1990-05-16,398.93,,AGG
1990-05-15,399.24,,AGG
1990-05-14,399.91,,AGG
1990-05-11,398.7,,AGG
1990-05-10,395.61,,AGG
1990-05-09,393.97,,AGG
1990-05-08,395.22,,AGG
1990-05-07,394.44,,AGG
1990-05-04,394.91,,AGG
1990-05-03,391.12,,AGG
1990-05-02,390.22,,AGG
1990-05-01,390.1,,AGG
1990-04-30,390.43,,AGG
1990-04-27,389.71,,AGG
1990-04-26,389.47,,AGG
1990-04-25,390.61,,AGG
1990-04-24,390.69,,AGG
1990-04-23,391.09,,AGG
1990-04-20,391.52,,AGG
1990-04-19,391.91,,AGG
1990-04-18,391.99,,AGG
1990-04-17,394.32,,AGG
1990-04-16,395.97,,AGG
1990-04-12,396.05,,AGG
1990-04-11,396.52,,AGG
1990-04-10,396.45,,AGG
1990-04-09,396.45,,AGG
1990-04-06,396.72,,AGG
1990-04-05,396.52,,AGG
1990-04-04,396.6,,AGG
1990-04-03,394.87,,AGG
1990-04-02,394.48,,AGG
1990-03-30,394.04,,AGG
1990-03-29,395.07,,AGG
1990-03-28,396.56,,AGG
1990-03-27,396.13,,AGG
1990-03-26,396.44,,AGG
1990-03-23,395.74,,AGG
1990-03-22,395.34,,AGG
1990-03-21,395.03,,AGG
1990-03-20,395.38,,AGG
1990-03-19,394.32,,AGG
1990-03-16,394.0,,AGG
1990-03-15,392.55,,AGG
1990-03-14,392.66,,AGG
1990-03-13,391.01,,AGG
1990-03-12,392.43,,AGG
1990-03-09,392.03,,AGG
1990-03-08,393.33,,AGG
1990-03-07,393.06,,AGG
1990-03-06,392.74,,AGG
1990-03-05,391.64,,AGG
1990-03-02,393.29,,AGG
1990-03-01,392.47,,AGG
1990-02-28,393.75,,AGG
1990-02-27,395.34,,AGG
1990-02-26,394.47,,AGG
1990-02-23,392.98,,AGG
1990-02-22,392.9,,AGG
1990-02-21,391.29,,AGG
1990-02-20,391.14,,AGG
1990-02-16,394.16,,AGG
1990-02-15,393.77,,AGG
1990-02-14,395.26,,AGG
1990-02-13,395.22,,AGG
1990-02-12,393.65,,AGG
1990-02-09,394.24,,AGG
1990-02-08,392.2,,AGG
1990-02-07,391.49,,AGG
1990-02-06,391.29,,AGG
1990-02-05,391.84,,AGG
1990-02-02,392.0,,AGG
1990-02-01,393.02,,AGG
1990-01-31,392.48,,AGG
1990-01-30,390.76,,AGG
1990-01-29,391.28,,AGG
1990-01-26,390.88,,AGG
1990-01-25,392.31,,AGG
1990-01-24,392.95,,AGG
1990-01-23,394.54,,AGG
1990-01-22,394.14,,AGG
1990-01-19,393.98,,AGG
1990-01-18,393.03,,AGG
1990-01-17,395.13,,AGG
1990-01-16,395.01,,AGG
1990-01-15,396.6,,AGG
1990-01-12,396.32,,AGG
1990-01-11,396.96,,AGG
1990-01-10,396.92,,AGG
1990-01-09,396.8,,AGG
1990-01-08,396.72,,AGG
1990-01-05,396.72,,AGG
1990-01-04,396.88,,AGG
1990-01-03,396.36,,AGG
1990-01-02,397.08,,AGG
1989-12-29,397.2,,AGG
1989-12-28,397.44,,AGG
1989-12-27,397.04,,AGG
1989-12-26,396.96,,AGG
1989-12-22,398.55,,AGG
1989-12-21,399.3,,AGG
1989-12-20,399.34,,AGG
1989-12-19,399.1,,AGG
1989-12-18,399.26,,AGG
1989-12-15,397.91,,AGG
1989-12-14,398.03,,AGG
1989-12-13,397.32,,AGG
1989-12-12,397.08,,AGG
1989-12-11,397.0,,AGG
1989-12-08,396.88,,AGG
1989-12-07,396.01,,AGG
1989-12-06,396.41,,AGG
1989-12-05,396.8,,AGG
1989-12-04,396.92,,AGG
1989-12-01,396.64,,AGG
1989-11-30,396.14,,AGG
1989-11-29,395.46,,AGG
1989-11-28,395.82,,AGG
1989-11-27,395.93,,AGG
1989-11-24,396.48,,AGG
1989-11-22,396.21,,AGG
1989-11-21,395.34,,AGG
1989-11-20,394.99,,AGG
1989-11-17,394.6,,AGG
1989-11-16,395.78,,AGG
1989-11-15,395.7,,AGG
1989-11-14,394.95,,AGG
1989-11-13,394.36,,AGG
1989-11-10,394.13,,AGG
1989-11-09,393.93,,AGG
1989-11-08,394.48,,AGG
1989-11-07,393.73,,AGG
1989-11-06,391.69,,AGG
1989-11-03,392.4,,AGG
1989-11-02,393.62,,AGG
1989-11-01,393.03,,AGG
1989-10-31,392.4,,AGG
1989-10-30,392.56,,AGG
1989-10-27,391.87,,AGG
1989-10-26,392.79,,AGG
1989-10-25,393.17,,AGG
1989-10-24,393.17,,AGG
1989-10-23,391.75,,AGG
1989-10-20,390.53,,AGG
1989-10-19,390.99,,AGG
1989-10-18,390.03,,AGG
1989-10-17,390.26,,AGG
1989-10-16,390.64,,AGG
1989-10-13,390.18,,AGG
1989-10-12,389.26,,AGG
1989-10-11,388.46,,AGG
1989-10-10,389.15,,AGG
1989-10-06,388.65,,AGG
1989-10-05,386.31,,AGG
1989-10-04,385.09,,AGG
1989-10-03,384.55,,AGG
1989-10-02,383.55,,AGG
1989-09-29,382.97,,AGG
1989-09-28,383.02,,AGG
1989-09-27,382.98,,AGG
1989-09-26,382.94,,AGG
1989-09-25,382.22,,AGG
1989-09-22,383.97,,AGG
1989-09-21,383.93,,AGG
1989-09-20,384.81,,AGG
1989-09-19,385.95,,AGG
1989-09-18,385.84,,AGG
1989-09-15,385.95,,AGG
1989-09-14,385.19,,AGG
1989-09-13,384.28,,AGG
1989-09-12,384.92,,AGG
1989-09-11,384.77,,AGG
1989-09-08,383.93,,AGG
1989-09-07,383.21,,AGG
1989-09-06,382.9,,AGG
1989-09-05,382.56,,AGG
