Date,Ticker,Weight,Price
2000-02-14,S5INFT,1.7618285302889447e-18,816.72
2000-02-14,S5MATR,1.463672932855431e-18,133.81
2000-02-14,S5TELS,0.03507410640887518,302.3
2000-02-14,S5UTIL,0.007618914157503667,154.83
2000-02-14,SPXT,1.5178830414797062e-18,1914.88
2000-05-16,BCOMTR,0.0827979901134785,160.064
2000-05-16,LBUSTRUU,0.8174165925152104,840.74
2000-05-16,NDDUE15X,4.526544070126981e-18,3383.462
2000-05-16,NDDUJN,0.012087293592982136,4828.773
2000-05-16,NDDUNA,6.2341624917916505e-19,3307.595
2000-05-16,NDDUPXJ,0.01963103142379758,1479.597
2000-05-16,NDDUUK,2.3445871979999033e-18,3195.346
2000-05-16,NDDUWXUS,0.023430936252480588,
2000-05-16,NDUEEGF,-6.261267546103788e-18,131.531
2000-05-16,RU10GRTR,-3.9302328752599536e-19,644.416
2000-05-16,RU10VATR,2.168404344971009e-19,471.694
2000-05-16,RU20GRTR,4.87890977618477e-19,2543.544
2000-05-16,RU20INTR,1.0842021724855044e-18,1965.91
2000-05-16,RU20VATR,-1.3552527156068805e-19,2170.35
2000-05-16,RUMCINTR,6.2341624917916505e-19,3046.59
2000-05-16,RUTPINTR,-6.640738306473715e-19,3114.24
2000-05-16,S5COND,-2.0599841277224584e-18,282.4077
2000-05-16,S5CONS,0.0008801065036907801,189.81
2000-05-16,S5ENRS,0.005596784984921327,232.72
2000-05-16,S5FINL,7.995991022080595e-19,332.73
2000-05-16,S5HLTH,0.00431429645294284,369.72
2000-05-16,S5INDU,-2.358139725155972e-18,281.76
2000-05-16,S5INFT,0.015422765023470543,796.03
2000-05-16,S5MATR,0.004128154667300298,141.67
2000-05-16,S5TELS,1.1926223897340549e-18,287.06
2000-05-16,S5UTIL,0.014294048469725023,168.55
2000-05-16,SPXT,3.1170812458958252e-19,2025.96
2000-08-16,BCOMTR,0.03255641755482233,163.392
2000-08-16,LBUSTRUU,0.7409909513629362,881.94
2000-08-16,NDDUE15X,1.0842021724855044e-19,3400.325
2000-08-16,NDDUJN,0.039785208473757126,4506.002
2000-08-16,NDDUNA,2.0464316005663896e-18,3333.892
2000-08-16,NDDUPXJ,2.303929616531697e-19,1628.528
2000-08-16,NDDUUK,2.3174821436877657e-18,3342.522
2000-08-16,NDDUWXUS,0.07373340100700013,
2000-08-16,NDUEEGF,-2.859583229930518e-18,129.154
2000-08-16,RU10GRTR,-1.179069862577986e-18,656.763
2000-08-16,RU10VATR,0.0019341539277854787,469.766
2000-08-16,RU20GRTR,3.6591823321385775e-19,2465.349
2000-08-16,RU20INTR,-1.2061749168901237e-18,1997.2
2000-08-16,RU20VATR,0.03538304685438606,2312.08
2000-08-16,RUMCINTR,-2.1819568721270777e-18,3144.35
2000-08-16,RUTPINTR,-1.328147661294743e-18,3146.9399
2000-08-16,S5COND,2.7647155398380363e-18,259.7421
2000-08-16,S5CONS,0.027381915315344403,199.73
2000-08-16,S5ENRS,0.011873850282795865,232.31
2000-08-16,S5FINL,2.439454888092385e-19,366.78
2000-08-16,S5HLTH,0.018197764990806047,381.6
2000-08-16,S5INDU,2.2768245622195593e-18,284.71
2000-08-16,S5INFT,1.1248597539537109e-18,822.21
2000-08-16,S5MATR,1.1519648082658485e-18,126.99
2000-08-16,S5TELS,5.827586677109586e-19,239.69
2000-08-16,S5UTIL,0.018163290230366363,188.66
2000-08-16,SPXT,4.472333961502706e-19,2050.93
2000-11-16,BCOMTR,0.04113400142802223,175.31
2000-11-16,LBUSTRUU,0.8294950246259852,905.23
2000-11-16,NDDUE15X,7.386127300057499e-19,3055.694
2000-11-16,NDDUJN,0.02277775963725678,4107.808
2000-11-16,NDDUNA,-2.134523027080837e-18,3051.571
2000-11-16,NDDUPXJ,-2.8189256484623115e-18,1400.052
2000-11-16,NDDUUK,2.0261028098322864e-18,3163.179
2000-11-16,NDDUWXUS,0.03120209303228019,
2000-11-16,NDUEEGF,0.007991914676795457,106.467
2000-11-16,RU10GRTR,-3.916680348103885e-18,559.983
2000-11-16,RU10VATR,-1.345088320239829e-18,478.76
2000-11-16,RU20GRTR,-3.6930636500287495e-19,2205.212
2000-11-16,RU20INTR,7.453889935837843e-20,1883.01
2000-11-16,RU20VATR,0.0247968083857163,2303.56
2000-11-16,RUMCINTR,4.160625836913123e-18,3087.69
2000-11-16,RUMRINTR,6.301925127571995e-19,589.392
2000-11-16,RUTPINTR,2.307317748320714e-18,2886.8
2000-11-16,S5COND,9.841185938071692e-05,235.5187
2000-11-16,S5CONS,0.02333288138694636,224.5
2000-11-16,S5ENRS,1.9481757786848908e-18,241.17
2000-11-16,S5FINL,0.015226423087865091,370.64
2000-11-16,S5HLTH,4.54009659728305e-19,416.97
2000-11-16,S5INDU,0.0006090020490021693,290.46
2000-11-16,S5INFT,1.3484764520288461e-18,610.85
2000-11-16,S5MATR,0.003335679830749452,114.49
2000-11-16,S5TELS,1.2207438835828976e-17,225.74
2000-11-16,S5UTIL,1.9142944607947188e-18,202.61
2000-11-16,SPXT,-6.877907531704919e-19,1907.2
2001-02-16,BCOMTR,0.05031160845835519,180.939
2001-02-16,LBUSTRUU,0.7842255582670424,944.31
2001-02-16,NDDUE15X,-3.7947076036992655e-18,2975.476
2001-02-16,NDDUJN,5.204170427930421e-18,3599.474
2001-02-16,NDDUNA,3.984442983884229e-18,2875.502
2001-02-16,NDDUPXJ,2.574980159653073e-19,1457.294
2001-02-16,NDDUUK,3.2526065174565133e-18,3071.444
2001-02-16,NDDUWXUS,0.0047831772422820135,2667.689
2001-02-16,NDUEEGF,5.4616684438957286e-18,110.844
2001-02-16,RU10GRTR,-5.421010862427522e-20,477.81
2001-02-16,RU10VATR,-3.7947076036992655e-19,494.717
2001-02-16,RU20GRTR,-3.0086610286472748e-18,2069.17
2001-02-16,RU20INTR,-2.459783678826488e-18,1959.03
2001-02-16,RU20VATR,0.06093401650033101,2630.22
2001-02-16,RUMCINTR,-1.6398557858843255e-18,3095.8
2001-02-16,RUMRINTR,0.0067636783893165195,618.1674
2001-02-16,RUTPINTR,0.0,2682.48
2001-02-16,S5COND,0.030569882802909242,257.2457
2001-02-16,S5CONS,3.550762114890027e-18,230.46
2001-02-16,S5ENRS,0.01564685872740951,235.79
2001-02-16,S5FINL,-2.473336205982557e-18,389.88
2001-02-16,S5HLTH,0.007118266278874241,400.78
2001-02-16,S5INDU,-8.402566836762659e-19,283.08
2001-02-16,S5INFT,0.004000938634098335,473.32
2001-02-16,S5MATR,6.708500942254059e-18,126.54
2001-02-16,S5TELS,4.946672411965114e-18,203.05
2001-02-16,S5UTIL,0.03564601469938143,204.91
2001-02-16,SPXT,3.564314642046096e-18,1814.22
2001-05-21,BCOMTR,0.08366140945786733,181.225
2001-05-21,LBUSTRUU,0.7977907608368356,958.43
2001-05-21,NDDUE15X,-7.684282897491013e-18,2834.531
2001-05-21,NDDUJN,3.2255014631443757e-18,3726.51
2001-05-21,NDDUNA,2.622414004699314e-18,2897.91
2001-05-21,NDDUPXJ,0.05316802369585252,1405.206
2001-05-21,NDDUUK,0.007369248082932649,3024.662
2001-05-21,NDDUWXUS,-8.2331602473118e-18,2612.842
2001-05-21,NDUEEGF,7.724940478959219e-19,101.708
2001-05-21,RU10GRTR,-5.597193715456417e-18,471.776
2001-05-21,RU10VATR,-2.1751806085490433e-18,508.967
2001-05-21,RU20GRTR,-5.0889739471038364e-18,2091.655
2001-05-21,RU20INTR,1.7279472123987727e-18,2032.13
2001-05-21,RU20VATR,0.025178193418048195,2785.99
2001-05-21,RUMCINTR,4.594306705907325e-18,3207.77
2001-05-21,RUMRINTR,-1.3417001884508117e-18,658.6703
2001-05-21,RUTPINTR,5.027987574901527e-18,2689.1101
2001-05-21,S5COND,8.287370355936075e-18,277.1773
2001-05-21,S5CONS,0.015400447010983587,215.51
2001-05-21,S5ENRS,-5.149960319306146e-19,253.13
2001-05-21,S5FINL,5.102526474259905e-18,386.46
2001-05-21,S5HLTH,0.0008961787920570212,398.21
2001-05-21,S5INDU,1.0842021724855044e-19,310.81
2001-05-21,S5INFT,-4.6010829694853594e-18,443.05
2001-05-21,S5MATR,7.101524229780054e-18,150.99
2001-05-21,S5TELS,0.015759648920875412,201.97
2001-05-21,S5UTIL,0.0007760897845474752,208.94
2001-05-21,SPXT,4.6688456052657035e-18,1836.02
2001-08-21,BCOMTR,0.0540526519477173,169.673
2001-08-21,LBUSTRUU,0.7629642639560724,991.11
2001-08-21,NDDUE15X,1.5585406229479126e-18,2550.617
2001-08-21,NDDUJN,0.00674731112763778,3227.269
2001-08-21,NDDUNA,1.1341771163735082e-18,2567.505
2001-08-21,NDDUPXJ,0.021365517906878084,1307.98
2001-08-21,NDDUUK,3.3627208005995723e-19,2841.441
2001-08-21,NDDUWXUS,1.0443916239645523e-18,2355.986
2001-08-21,NDUEEGF,0.012004283874678062,90.821
2001-08-21,RU10GRTR,3.1314808059991484e-18,386.986
2001-08-21,RU10VATR,-1.0875903042745216e-18,476.309
2001-08-21,RU20GRTR,4.332573525205746e-18,1745.56
2001-08-21,RU20INTR,-4.531626267810507e-19,1866.51
2001-08-21,RU20VATR,0.03417379747907457,2792.0
2001-08-21,RUMCINTR,1.1333300834262539e-18,2871.08
2001-08-21,RUMRINTR,0.034584076676191754,638.6505
2001-08-21,RUTPINTR,1.9142944607947188e-19,2355.3999
2001-08-21,S5COND,-2.176874674443552e-18,241.078
2001-08-21,S5CONS,0.054142548256375087,217.65
2001-08-21,S5ENRS,3.006966962752766e-19,220.58
2001-08-21,S5FINL,-1.2061749168901237e-18,365.24
2001-08-21,S5HLTH,-2.019326546254252e-18,388.83
2001-08-21,S5INDU,-1.2544557948836188e-18,261.83
2001-08-21,S5INFT,-7.126935218197683e-18,332.94
2001-08-21,S5MATR,-4.397795062144327e-18,134.06
2001-08-21,S5TELS,8.859964628279982e-19,184.79
2001-08-21,S5UTIL,0.019965548775374837,170.92
2001-08-21,SPXT,7.767292126321934e-19,1623.74
2001-11-21,BCOMTR,0.08710093233807656,149.931
2001-11-21,LBUSTRUU,0.7396785401387814,1007.51
2001-11-21,NDDUE15X,2.0057740190981832e-18,2387.391
2001-11-21,NDDUJN,0.01836535863075322,2842.12
2001-11-21,NDDUNA,-1.5720931501039814e-18,2523.72
2001-11-21,NDDUPXJ,-3.7947076036992655e-19,1250.412
2001-11-21,NDDUUK,0.004446883786813886,2747.297
2001-11-21,NDDUWXUS,-2.8731357570865868e-18,2195.933
2001-11-21,NDUEEGF,0.033244748285335496,89.706
2001-11-21,RU10GRTR,-1.4094628242311558e-18,391.547
2001-11-21,RU10VATR,-4.336808689942018e-18,456.359
2001-11-21,RU20GRTR,-1.7076184216646695e-18,1699.406
2001-11-21,RU20INTR,4.607859233063394e-19,1794.39
2001-11-21,RU20VATR,-1.3552527156068805e-18,2653.02
2001-11-21,RUMCINTR,-3.5236570605778894e-19,2795.1
2001-11-21,RUMRINTR,-3.2526065174565133e-19,607.825
2001-11-21,RUTPINTR,2.3852447794681098e-18,2326.55
2001-11-21,S5COND,2.032879073410321e-18,234.5805
2001-11-21,S5CONS,0.06842212029186058,218.46
2001-11-21,S5ENRS,1.0570971181733668e-18,202.03
2001-11-21,S5FINL,4.743384504624082e-18,349.03
2001-11-21,S5HLTH,-9.784924606681678e-18,398.48
2001-11-21,S5INDU,3.957337929572091e-18,256.14
2001-11-21,S5INFT,4.851804721872632e-18,349.46
2001-11-21,S5MATR,-2.303929616531697e-18,134.58
2001-11-21,S5TELS,0.04874141652837883,168.66
2001-11-21,S5UTIL,1.4365678785432934e-18,148.62
2001-11-21,SPXT,-8.944667923005412e-19,1601.02
2002-02-21,BCOMTR,0.055733908456905755,151.337
2002-02-21,LBUSTRUU,0.6541155549847094,1025.45
2002-02-21,NDDUE15X,6.098637220230962e-20,2267.446
2002-02-21,NDDUJN,-4.472333961502706e-18,2473.001
2002-02-21,NDDUNA,-1.0621793158568926e-18,2403.241
2002-02-21,NDDUPXJ,-8.782037597132586e-18,1329.013
2002-02-21,NDDUUK,0.02461289499062656,2650.005
2002-02-21,NDDUWXUS,-2.5478751053409354e-18,2078.519
2002-02-21,NDUEEGF,0.09535821284076772,100.523
2002-02-21,RU10GRTR,2.264966100957999e-18,364.638
2002-02-21,RU10VATR,-3.776072878859671e-18,450.146
2002-02-21,RU20GRTR,2.6393546636444e-18,1630.975
2002-02-21,RU20INTR,-1.7787691892340307e-19,1824.62
2002-02-21,RU20VATR,-2.591920818598159e-19,2839.8
2002-02-21,RUMCINTR,-1.7296412782932813e-18,2834.39
2002-02-21,RUMRINTR,-1.3332298589782687e-18,629.5518
2002-02-21,RUTPINTR,-1.2536087619363645e-19,2191.8401
2002-02-21,S5COND,-4.3029273720518457e-19,237.15
2002-02-21,S5CONS,0.1139269770645226,224.46
2002-02-21,S5ENRS,1.3891340334970526e-19,206.39
2002-02-21,S5FINL,-7.572474548453445e-19,330.47
2002-02-21,S5HLTH,0.039479660827707465,380.26
2002-02-21,S5INDU,2.1175823681357508e-19,249.24
2002-02-21,S5INFT,6.63396204289568e-18,306.14
2002-02-21,S5MATR,1.1468826105823227e-18,139.19
2002-02-21,S5RLST,0.012704291331039834,91.99
2002-02-21,S5TELS,0.004068499503720832,137.6
2002-02-21,S5UTIL,1.6212210610447308e-18,130.74
2002-02-21,SPXT,5.149960319306146e-19,1527.34
2002-05-24,BCOMTR,0.058182088549843136,164.462
2002-05-24,LBUSTRUU,0.693047437690777,1033.26
2002-05-24,NDDUE15X,0.010184373147466768,2449.273
2002-05-24,NDDUJN,1.4840017235895342e-18,3081.859
2002-05-24,NDDUNA,-3.170444321572846e-18,2412.924
2002-05-24,NDDUPXJ,0.10277462157090562,1409.97
2002-05-24,NDDUUK,9.974659986866641e-18,2779.471
2002-05-24,NDDUWXUS,-8.05020113070487e-18,2292.138
2002-05-24,NDUEEGF,1.2115959277525512e-17,110.484
2002-05-24,RU10GRTR,-2.8731357570865868e-18,350.21
2002-05-24,RU10VATR,1.6322324893590368e-18,476.832
2002-05-24,RU20GRTR,-1.506024580218146e-18,1688.84
2002-05-24,RU20INTR,-2.3555986263142092e-18,1970.88
2002-05-24,RU20VATR,-1.2197274440461925e-19,3174.8
2002-05-24,RUMCINTR,-2.1480755542369057e-18,3007.87
2002-05-24,RUMRINTR,0.012345491192203451,682.6681
2002-05-24,RUTPINTR,-1.9812100636278085e-18,2179.9199
2002-05-24,S5COND,3.762520351703602e-18,239.8
2002-05-24,S5CONS,0.07243277462028358,241.77
2002-05-24,S5ENRS,1.5805634795765244e-18,220.85
2002-05-24,S5FINL,-2.8900764160316728e-18,358.56
2002-05-24,S5HLTH,2.2768245622195593e-18,352.41
2002-05-24,S5INDU,-1.181610961419749e-18,242.46
2002-05-24,S5INFT,0.010503605859204655,285.44
2002-05-24,S5MATR,3.708310243079327e-18,148.49
2002-05-24,S5RLST,0.04052960736931585,97.18
2002-05-24,S5TELS,9.901815153402771e-19,124.7
2002-05-24,S5UTIL,-1.4907779871675686e-19,140.14
2002-05-24,SPXT,-2.6249551035410768e-18,1537.02
2002-08-26,BCOMTR,0.06244242755651308,174.896
2002-08-26,LBUSTRUU,0.814851534861895,1075.04
2002-08-26,NDDUE15X,-9.147955830346444e-20,2091.56
2002-08-26,NDDUJN,0.0005925713777934873,2739.187
2002-08-26,NDDUNA,-5.082197683525802e-19,2115.304
2002-08-26,NDDUPXJ,0.03232933757508228,1266.326
2002-08-26,NDDUUK,0.0017610617324488199,2484.825
2002-08-26,NDDUWXUS,-3.774378812965162e-18,2005.512
2002-08-26,NDUEEGF,3.601584091725285e-18,93.731
2002-08-26,RU10GRTR,5.319366908757006e-19,307.479
2002-08-26,RU10VATR,3.6253010142484055e-19,417.719
2002-08-26,RU20GRTR,0.010139352618564065,1348.453
2002-08-26,RU20INTR,0.01156950354153214,1633.37
2002-08-26,RU20VATR,0.006955890805156645,2705.26
2002-08-26,RUMCINTR,7.589415207398531e-19,2603.79
2002-08-26,RUMRINTR,0.0036223782891112136,579.0044
2002-08-26,RUTPINTR,-1.2841019480375193e-18,1924.38
2002-08-26,S5COND,-2.947674656444965e-19,201.02
2002-08-26,S5CONS,5.421010862427522e-19,223.63
2002-08-26,S5ENRS,-5.963111948670274e-19,194.52
2002-08-26,S5FINL,-4.87890977618477e-19,322.44
2002-08-26,S5HLTH,8.165397611531455e-19,326.7
2002-08-26,S5INDU,0.016146807348473506,215.62
2002-08-26,S5INFT,0.004662852952630156,235.28
2002-08-26,S5MATR,1.3213713977167085e-19,128.0
2002-08-26,S5RLST,0.034926281340799635,89.81
2002-08-26,S5TELS,1.0638733817514012e-18,97.85
2002-08-26,S5UTIL,-6.437450399132683e-19,113.66
2002-08-26,SPXT,1.4568966692773966e-19,1349.88
2002-11-26,BCOMTR,0.03795433697538477,177.391
2002-11-26,LBUSTRUU,0.8535424055485933,1093.73
2002-11-26,NDDUE15X,0.012008185512624555,1999.28
2002-11-26,NDDUJN,-1.2468324983583301e-18,2377.122
2002-11-26,NDDUNA,2.7647155398380363e-18,2039.282
2002-11-26,NDDUPXJ,0.030108900563888992,1248.91
2002-11-26,NDDUUK,6.797042355021735e-18,2361.836
2002-11-26,NDDUWXUS,4.0115480381963664e-18,1881.365
2002-11-26,NDUEEGF,-1.0299920638612292e-18,92.929
2002-11-26,RU10GRTR,0.00019398742020075598,297.718
2002-11-26,RU10VATR,-8.673617379884035e-19,402.085
2002-11-26,RU20GRTR,-2.8002379840635135e-19,1354.201
2002-11-26,RU20INTR,-2.582127000145531e-19,1602.22
2002-11-26,RU20VATR,-9.031488800098977e-20,2595.1
2002-11-26,RUMCINTR,-1.0842021724855044e-19,2507.5
2002-11-26,RUMRINTR,2.234340565958836e-18,572.4843
2002-11-26,RUTPINTR,0.0007430929669625412,1859.4301
2002-11-26,S5COND,0.011444853198056933,194.34
2002-11-26,S5CONS,0.008876017863191912,202.48
2002-11-26,S5ENRS,0.009650678366757953,178.34
2002-11-26,S5FINL,0.006660873996440478,306.63
2002-11-26,S5HLTH,-1.115595331093117e-18,316.09
2002-11-26,S5INDU,0.008875885283728858,196.21
2002-11-26,S5INFT,-3.091670257478196e-19,249.61
2002-11-26,S5MATR,0.0025806931315913027,121.53
2002-11-26,S5RLST,2.09947703888819e-18,84.3
2002-11-26,S5TELS,0.017360089172577756,112.39
2002-11-26,S5UTIL,-8.2628064004657e-19,93.71
2002-11-26,SPXT,6.505213034913027e-19,1306.79
2003-02-26,BCOMTR,0.05568952926563579,210.913
2003-02-26,LBUSTRUU,0.8088404817701194,1125.62
2003-02-26,NDDUE15X,9.554531645028508e-19,1768.471
2003-02-26,NDDUJN,0.003261024947139782,2320.363
2003-02-26,NDDUNA,-1.2536087619363645e-19,1865.944
2003-02-26,NDDUPXJ,0.009624880308573187,1223.876
2003-02-26,NDDUUK,0.011356932464735377,2133.754
2003-02-26,NDDUWXUS,0.00282034970005424,1737.363
2003-02-26,NDUEEGF,0.00572568456361743,88.495
2003-02-26,RU10GRTR,2.244637310223896e-19,270.554
2003-02-26,RU10VATR,-1.2705494208814505e-20,369.352
2003-02-26,RU20GRTR,1.1909283238395463e-18,1206.988
2003-02-26,RU20INTR,2.1514636860259229e-19,1445.19
2003-02-26,RU20VATR,6.759322919089317e-19,2367.84
2003-02-26,RUMCINTR,3.9725845226226686e-19,2348.71
2003-02-26,RUMRINTR,6.318865786517081e-19,536.4716
2003-02-26,RUTPINTR,3.6168306847758624e-19,1685.1899
2003-02-26,S5COND,0.03000899795552764,171.06
2003-02-26,S5CONS,0.03495338588440779,191.31
2003-02-26,S5ENRS,2.1870390698106035e-18,180.8
2003-02-26,S5FINL,7.24985605418008e-05,276.57
2003-02-26,S5HLTH,-2.930733997499879e-19,295.51
2003-02-26,S5INDU,4.2351647362715017e-19,177.08
2003-02-26,S5INFT,0.01276963787647805,215.52
2003-02-26,S5MATR,4.921261423547485e-19,112.42
2003-02-26,S5RLST,0.024876596703169558,80.49
2003-02-26,S5TELS,-1.1350241493207625e-19,91.41
2003-02-26,S5UTIL,-2.456395547037471e-19,89.01
2003-02-26,SPXT,3.6676526616111205e-19,1189.98
2003-05-29,BCOMTR,2.920243709091181e-17,201.676
2003-05-29,LBUSTRUU,0.8252102200695605,1158.86
2003-05-29,NDDUE15X,-1.2473203839261647e-18,2192.852
2003-05-29,NDDUJN,-3.497189661349926e-18,2290.762
2003-05-29,NDDUNA,8.714507289318684e-19,2152.537
2003-05-29,NDDUPXJ,0.014199084054717238,1360.763
2003-05-29,NDDUUK,3.2747943527503645e-18,2569.833
2003-05-29,NDDUWXUS,-8.80704006864439e-19,2019.962
2003-05-29,NDUEEGF,0.02956955579713552,100.022
2003-05-29,RU10GRTR,1.9923072776425286e-18,312.367
2003-05-29,RU10VATR,3.693300334056829e-18,427.319
2003-05-29,RU20GRTR,0.0025237204669128245,1478.447
2003-05-29,RU20INTR,-1.9964754161363025e-18,1753.46
2003-05-29,RU20VATR,4.566201189697483e-18,2846.44
2003-05-29,RUMCINTR,8.756987092237418e-19,2767.24
2003-05-29,RUMRINTR,0.02530384997407844,660.0402
2003-05-29,RUTPINTR,1.2301602484593473e-18,1935.23
2003-05-29,S5COND,2.4991059431105102e-19,206.98
2003-05-29,S5CONS,0.051195831339094625,203.34
2003-05-29,S5ENRS,0.01505444114247301,193.8
2003-05-29,S5FINL,1.386608681053791e-18,323.32
2003-05-29,S5HLTH,-3.5598176223202736e-18,323.07
2003-05-29,S5INDU,1.0028308909004325e-18,202.56
2003-05-29,S5INFT,0.007649006159062028,256.29
2003-05-29,S5MATR,-1.2382863752273592e-18,124.88
2003-05-29,S5RLST,0.029294290996965885,86.29
2003-05-29,S5TELS,1.4894330019914e-18,105.14
2003-05-29,S5UTIL,-3.951545321702651e-18,109.96
2003-05-29,SPXT,-1.7936953047649777e-18,1371.51
2003-08-29,BCOMTR,0.06499378019297224,206.916
2003-08-29,LBUSTRUU,0.6916598781718027,1125.02
2003-08-29,NDDUE15X,0.003339381516416052,2280.347
2003-08-29,NDDUJN,1.1926223897340549e-18,2818.264
2003-08-29,NDDUNA,-2.574980159653073e-18,2292.78
2003-08-29,NDDUPXJ,0.040977856031090706,1504.126
2003-08-29,NDDUUK,0.02449877322291561,2549.074
2003-08-29,NDDUWXUS,0.002689669015494398,2160.838
2003-08-29,NDUEEGF,0.11843868083994016,120.009
2003-08-29,RU10GRTR,-3.1577388273640317e-18,337.047
2003-08-29,RU10VATR,1.951563910473908e-18,453.808
2003-08-29,RU20GRTR,-3.5236570605778894e-19,1738.636
2003-08-29,RU20INTR,-2.710505431213761e-19,2022.28
2003-08-29,RU20VATR,4.0657581468206416e-20,3219.8
2003-08-29,RUMCINTR,-1.9244588561617704e-18,3074.27
2003-08-29,RUMRINTR,-6.098637220230962e-19,789.2606
2003-08-29,RUTPINTR,-1.7211709488207383e-18,2046.45
2003-08-29,S5COND,-6.640738306473715e-19,229.08
2003-08-29,S5CONS,0.04549825064306968,208.96
2003-08-29,S5ENRS,4.9873299934333204e-18,200.67
2003-08-29,S5FINL,1.4907779871675686e-18,340.19
2003-08-29,S5HLTH,-7.860465750519907e-19,322.82
2003-08-29,S5INDU,3.1170812458958252e-19,224.57
2003-08-29,S5INFT,-1.2061749168901237e-18,288.27
2003-08-29,S5MATR,-1.2874900798265365e-18,141.73
2003-08-29,S5RLST,0.007903730366298468,94.41
2003-08-29,S5TELS,7.724940478959219e-19,103.49
2003-08-29,S5UTIL,1.5449880957918438e-18,106.26
2003-08-29,SPXT,1.8973538018496328e-19,1462.3
2003-12-01,BCOMTR,0.06039238874387384,221.388
2003-12-01,LBUSTRUU,0.5943296896215216,1143.85
2003-12-01,NDDUE15X,2.5343225781848666e-18,2614.816
2003-12-01,NDDUJN,-2.019326546254252e-18,3091.874
2003-12-01,NDDUNA,2.4665599424045226e-18,2448.584
2003-12-01,NDDUPXJ,0.049333342680293636,1681.944
2003-12-01,NDDUUK,7.182839392716467e-19,2949.208
2003-12-01,NDDUWXUS,9.961107459710572e-18,2453.154
2003-12-01,NDUEEGF,1.3823577699190182e-18,135.323
2003-12-01,RU10GRTR,-2.2090619264392153e-18,360.126
2003-12-01,RU10VATR,4.607859233063394e-18,488.777
2003-12-01,RU20GRTR,-9.215718466126788e-19,1928.893
2003-12-01,RU20INTR,-1.3145951341386741e-18,2260.95
2003-12-01,RU20VATR,-1.6940658945086007e-18,3627.92
2003-12-01,RUMCINTR,-6.369687763352339e-19,3402.91
2003-12-01,RUMRINTR,-2.019326546254252e-18,919.593
2003-12-01,RUTPINTR,3.1712913545201005e-18,2171.3301
2003-12-01,S5COND,1.3552527156068805e-19,241.62
2003-12-01,S5CONS,0.17235471834856605,220.07
2003-12-01,S5ENRS,-1.1384122811097797e-18,198.72
2003-12-01,S5FINL,5.732718987017105e-18,366.92
2003-12-01,S5HLTH,9.622294280808852e-19,336.63
2003-12-01,S5INDU,0.015013182749213573,236.74
2003-12-01,S5INFT,2.574980159653073e-19,318.38
2003-12-01,S5MATR,0.002331980788539302,154.96
2003-12-01,S5RLST,0.042482254345833366,98.02
2003-12-01,S5TELS,8.673617379884035e-19,102.66
2003-12-01,S5UTIL,0.0637624427221587,112.06
2003-12-01,SPXT,1.2468324983583301e-18,1559.5
2004-03-02,BCOMTR,0.009589991752741613,252.401
2004-03-02,LBUSTRUU,0.6579114530422298,1177.93
2004-03-02,NDDUE15X,0.0029253401805742806,2937.76
2004-03-02,NDDUJN,-6.396792817664476e-18,3360.605
2004-03-02,NDDUNA,4.833872376158574e-18,2630.928
2004-03-02,NDDUPXJ,6.5865281978494394e-18,1902.369
2004-03-02,NDDUUK,0.020655859564795452,3273.703
2004-03-02,NDDUWXUS,0.010660686183514463,2724.904
2004-03-02,NDUEEGF,0.06930607285306332,157.568
2004-03-02,RU10GRTR,1.7837076272825324e-18,379.049
2004-03-02,RU10VATR,2.7781079512661807e-18,536.528
2004-03-02,RU20GRTR,8.786979766533768e-18,2026.676
2004-03-02,RU20INTR,-1.3345968496914651e-18,2415.74
2004-03-02,RU20VATR,-7.258252055493058e-19,3940.86
2004-03-02,RUMCINTR,7.067993769461232e-18,3672.14
2004-03-02,RUMRINTR,-4.813203041228057e-18,997.5579
2004-03-02,RUTPINTR,-1.705459026890172e-18,2330.21
2004-03-02,S5COND,2.0512723332419394e-18,252.94
2004-03-02,S5CONS,0.1432352966194617,236.76
2004-03-02,S5ENRS,9.666468278644337e-18,237.7
2004-03-02,S5FINL,6.810144895924575e-19,401.87
2004-03-02,S5HLTH,0.056940350746175615,361.2
2004-03-02,S5INDU,-4.865357249028701e-18,249.9
2004-03-02,S5INFT,2.442976751504062e-19,323.99
2004-03-02,S5MATR,1.7960378612833784e-18,165.49
2004-03-02,S5RLST,0.018524801889968114,106.31
2004-03-02,S5TELS,-5.038165053728107e-18,121.72
2004-03-02,S5UTIL,0.010250147167475585,122.84
2004-03-02,SPXT,-7.207686678197206e-19,1681.88
2004-06-02,BCOMTR,0.05030028449655494,260.5
2004-06-02,LBUSTRUU,0.8219962560704802,1149.54
2004-06-02,NDDUE15X,3.3881317890172014e-21,2831.301
2004-06-02,NDDUJN,0.00030518197558326073,3397.367
2004-06-02,NDDUNA,-1.3044307387716225e-18,2576.126
2004-06-02,NDDUPXJ,5.793705359219414e-18,1777.46
2004-06-02,NDDUUK,-1.0062751413381088e-18,3238.921
2004-06-02,NDDUWXUS,5.4616684438957286e-18,2657.994
2004-06-02,NDUEEGF,-1.0164395367051604e-18,140.006
2004-06-02,RU10GRTR,-4.614635496641428e-18,374.884
2004-06-02,RU10VATR,3.601584091725285e-18,523.516
2004-06-02,RU20GRTR,-1.3247595295057257e-18,1971.936
2004-06-02,RU20INTR,-4.0454293560865384e-18,2350.63
